Full	Library_ID	Sanguinis	Mitis	Salivarius	Anginosus	Bovis	Pyogenic	Mutans	Downei	Other	Unknown	Genus_other	Streptococcus	Sanguinis_tot	Anginosus_tot	Mitis_tot
Plaque - Non-industrial	CMC007.B0101	64.7511319389044	30.6434484908362	0.208160526635566	1.49304986871094	0.187555804455903	0.523042947637589	0.114118461302747	0.723278581127131	0.712183730722698	0.64402964966689	0.977507393300782	0.0224926066992183	0.0146665495049817	0.000435879608197507	0.00699361399683779
Plaque - Non-industrial	CMC029.A0201	63.8263665594855	29.108610217935	0.273311897106109	3.39138978206502	0.263486959628439	0.743122543765631	0.175062522329403	0.195605573419078	1.0048231511254	1.01822079314041	0.978193127600794	0.0218068723992061	0.0140234002556715	0.000839814592370343	0.00644989664612839
Plaque - Non-industrial	CMC030.B0101	62.9875102561765	32.6729875102562	0.222445072476981	1.25900264381439	0.2680280791321	0.562494302124168	0.203300209681831	0.164098823958428	0.847843923785213	0.81228917859422	0.988945912662711	0.0110540873372886	0.00706382451859694	0.000239193840879165	0.00371228679454626
Plaque - Non-industrial	CMC020.B0101	62.677999445131	31.5634694443744	0.375797624151933	3.19200988675629	0.167973971600797	0.349063028071326	0.138212817473328	0.14981462331963	0.684506544931776	0.701152614189513	0.981675563547174	0.0183244364528259	0.0115883483724039	0.000685068475571172	0.00588531759195875
Plaque - Non-industrial	CMC038.B0101	62.278006650857	33.5791544265943	0.121320590178009	1.28039884403253	0.302886704196552	0.644450827313102	0.14465147290455	0.116965492069055	0.799990045490037	0.732174946364893	0.843434600942962	0.156565399057038	0.097621503082168	0.00210498420758309	0.0526817987442707
Plaque - Non-industrial	CMC023.A0301	61.6596162072705	33.0972617715306	0.16030973049817	2.62544992589456	0.209137222536696	0.556546988899307	0.137840442126459	0.130062611536251	0.718585126195301	0.705189973512166	0.969922201360771	0.030077798639229	0.0186498978694208	0.000889849677670874	0.0100570977470175
Plaque - Non-industrial	CMC020.A0101	60.4388581619763	16.6825550165076	0.186413868512405	20.5581800231425	0.208070149364643	0.522510854679986	0.158388093291861	0.109342986655909	0.614231573583584	0.521449272285268	0.945026231792297	0.0549737682077028	0.0333289180675763	0.0114027628314338	0.0092719676820453
Plaque - Non-industrial	CMC003.A0201	60.4198241385527	36.6371338723569	0.213650961095495	0.490061892012792	0.114169732335405	0.419957670403333	0.12485228039018	0.146885035753153	0.665656275663153	0.767808141436936	0.97953722953986	0.0204627704601401	0.0124655108078486	0.000200295982462687	0.00759814951179496
Plaque - Non-industrial	CMC027.A0201	59.9477682811016	22.5110794555239	0.688509021842355	11.835232668566	0.395694840139285	1.30974992086103	0.265115542893321	0.280943336498892	1.66983222538778	1.09607470718582	0.994702400350978	0.0052975996490217	0.00327716834399485	0.000727254819596607	0.00129306341313444
Plaque - Non-industrial	CMC039.B0201	59.5405597039729	32.3990161972923	0.180031463960471	1.04695220580089	0.171168376503955	0.470851521127385	4.70629943940972	0.127960825153442	0.746161175245397	0.610999091533536	0.983479469935586	0.0165205300644136	0.00993866727592535	0.000273001638847271	0.00545371420788316
Plaque - Non-industrial	CMC004.B0201	58.8059825164685	31.4993578323735	0.261838670920164	6.97766913866678	0.213779674358868	0.486390189335874	0.117661681236276	0.149977213406803	0.731656792476281	0.755686290756929	0.987940787490475	0.0120592125095252	0.00719339655455029	0.000941672430405354	0.00389956981853219
Plaque - Non-industrial	CMC017.B0201	58.487740631822	37.4125726932121	0.169592436898984	1.13422459571448	0.274835970435588	0.61883197719523	0.178613311202122	0.143131205609781	0.89186377277019	0.688593405139493	0.981825051525789	0.0181749484742113	0.0107324396001143	0.000306189782279552	0.00690120167317651
Plaque - Non-industrial	CMC008.B0201	57.1141431086689	39.4901812100406	0.201517614613143	0.498600283578911	0.246183890017087	0.79464420195389	0.123091945008544	0.133998826211832	0.68297851344403	0.714660406463106	0.978951927421178	0.0210480725788216	0.0121239939730779	0.000204968165123671	0.00841369736147209
Plaque - Non-industrial	CMC001.B0201	56.623368510645	38.6493630212665	0.212000890169484	2.53620217779183	0.176081770656422	0.403699669309845	0.105024382054496	0.120641390538435	0.606720779601064	0.566897407967017	0.973534233725763	0.0264657662742371	0.0150889988004047	0.000771368242483823	0.0103310277752773
Plaque - Non-industrial	CMC006.B0201	56.0648326482926	41.2264698038851	0.151541447432473	0.526585364821219	0.16974335312967	0.3238246013571	0.0969357303408836	0.135879342530234	0.59431338602009	0.709874322190663	0.975802443031247	0.024197556968753	0.0136685056019374	0.000227441323463802	0.0100774058007316
Plaque - Non-industrial	CMC003.B0101	55.8328590701746	41.8146993653059	0.130867742690329	0.354469581194334	0.154845717620345	0.30766919639117	0.11208981051622	0.115845396951042	0.601760503364139	0.574893615791952	0.969019210223872	0.0309807897761281	0.0174014807140493	0.000209842997920682	0.0130575348044298
Plaque - Non-industrial	CMC042.B0101	55.3407461934834	38.1465266746736	0.307039634264461	3.16870714036651	0.325442640734571	0.625217930339778	0.177250009685793	0.166595637518887	0.80149936073767	0.940974778195343	0.980743471773608	0.0192565282263917	0.0107589845962786	0.00071031342947923	0.00744726703549136
Plaque - Non-industrial	CMC010.B0201	55.3291471084999	41.074740692385	0.26630192628514	0.952780627312008	0.217600795797196	0.438310174391495	0.146621488596682	0.160092014050794	0.782326670604205	0.63207850207757	0.98110941052606	0.0188905894739397	0.0105533835650685	0.000280009667077064	0.00786028624571486
Plaque - Non-industrial	CMC012.A0201	51.8943436499466	31.3449712862733	0.242033846622961	13.4573359760126	0.329064389896834	0.442775829648829	0.284596229099964	0.132133963510698	1.05707170808558	0.815673120902577	0.980896842097596	0.0191031579024036	0.0100163007888733	0.0026715132318704	0.00608959619934617
Plaque - Non-industrial	CMC034.B0101	51.7382332155477	43.6573851590106	0.184310954063604	2.29314487632509	0.179787985865724	0.508833922261484	0.135689045936396	0.118162544169611	0.63547703180212	0.548975265017668	0.982912254801399	0.0170877451986012	0.00894281393815789	0.000491931695659241	0.00756167988340998
Plaque - Non-industrial	CMC011.A0201	51.5978100882351	37.2878425631001	0.692797121652246	2.39955765651405	0.243756181516584	0.460099527284338	5.64501935252751	0.191578340744663	0.8499536629623	0.631585505463098	0.920309041837703	0.0796909581622966	0.0412293423434597	0.00201272126004703	0.0298226653496378
Plaque - Non-industrial	CMC040.B0101	49.9822986320224	40.9132314742256	0.232703376784556	6.40511072305116	0.459837783868286	0.417672727562024	0.120926199217958	0.115357229517131	0.719988225606918	0.632873628143982	0.980283841890447	0.0197161581095531	0.00995639542805452	0.00136307324342258	0.00816799604432632
Plaque - Non-industrial	CMC016.A0101	49.1767926015013	43.8933355451416	0.279240796803937	3.83334024523424	0.21703368860504	0.501804006137768	0.153444200223946	0.116119935304607	0.74786767856896	1.08102130247861	0.978642734906439	0.021357265093561	0.0106052340126958	0.000918884969843299	0.00947657250719957
Plaque - Non-industrial	CMC021.B0201	48.8404707903319	36.8767866009958	0.246265752284836	10.4263685531384	0.285856159327903	0.430126286688229	0.65022210889375	0.574396414048555	0.711956302927006	0.957551031363655	0.982724329453406	0.0172756705465939	0.00853891004783923	0.00190152207629767	0.00647176259653848
Plaque - Non-industrial	CMC009.A0202	48.8186293218266	48.1963992242326	0.242816752213975	0.496829946490743	0.135622989508447	0.325573063112884	0.168238712039193	0.413586833763017	0.570531743373654	0.631771413438846	0.862826049120235	0.137173950879765	0.0670755009184351	0.000781613453711194	0.066221847855008
Plaque - Non-industrial	CMC046.B0201	48.1257263317208	47.5338504364747	0.268911651036458	1.17834653117483	0.447285208507878	0.583768006270101	0.199994594740683	0.132428853274236	0.806734953109375	0.722953433690981	0.991758847007106	0.0082411529928937	0.00406669950530421	0.000197123658354166	0.00401791491544283
Plaque - Non-industrial	CMC023.B0201	45.3563731890327	26.5687184407985	0.303597552343049	6.89425996130311	0.380676723663306	0.388935206304762	17.8162998851678	0.977253779238961	0.73461169401142	0.579273568136414	0.977537969151078	0.0224620308489219	0.0102906656633926	0.00164900167985967	0.0060694571611043
Plaque - Non-industrial	CMC002.B0201	44.9703996572962	50.6060520937941	0.334276705267667	2.27041300027388	0.182236985329747	0.285469497250644	0.117277751638026	0.128162812418801	0.528101013364046	0.577610483366925	0.935768963980984	0.0642310360190161	0.0289899846789896	0.00155856379513517	0.0326104531157233
Plaque - Non-industrial	CMC013.A0201	43.9431462408852	43.0159581947525	0.554418850240908	8.20407893868392	0.78944423240825	0.730616145296766	0.324271894809641	0.302749423915196	1.17053545037923	0.96478062862833	0.96903211522876	0.0309678847712403	0.0137151535868101	0.00264191618816244	0.013427877669361
Plaque - Non-industrial	CMC016.B0101	41.7405425713057	43.7553399705506	0.214507753182774	11.7821716183216	0.237534009174145	0.522938392646141	0.15633615909931	0.147852801628805	0.705936532367039	0.736840191723879	0.984018537520084	0.0159814624799164	0.0067723803516396	0.00198342377848674	0.00709445317942546
Plaque - Non-industrial	CMC027.B0201	41.1836045218948	52.9715239979017	0.194428001482273	3.42895918455741	0.186727882611688	0.428319112176294	0.113095495911718	0.123683159358773	0.767124342482037	0.602534301623281	0.980648883979288	0.0193511160207119	0.00807189495972225	0.000763742349845411	0.010353678134054
Plaque - Non-industrial	CMC025.B0201	40.9649903788162	28.0398632930297	1.69275395617335	5.31261667480399	0.811051437433585	0.692725236221603	11.4885550992274	8.52178408340274	1.12180131537379	1.35385852551768	0.986355743789325	0.0136442562106755	0.00569193446683738	0.000825199835718597	0.0039275873262449
Plaque - Non-industrial	CMC015.B0201	40.0789310583689	51.7007546757082	0.321739764482847	1.75726420941339	0.235152575741004	0.705457727223012	1.38995224032958	2.36975463925043	0.794779248240913	0.646213861241751	0.990516675983793	0.00948332401620748	0.00390174159240866	0.00026668768994983	0.00500414550037042
Plaque - Non-industrial	CMC002.A0201	37.288294799073	54.4714247101065	0.222943428344679	5.98860937359223	0.238470872623199	0.325309542477145	0.148565053282137	0.123261070013438	0.586592339410762	0.60652881107701	0.92770431666005	0.07229568333995	0.0270630541411008	0.00443034547812268	0.0394881238473262
Plaque - Non-industrial	CMC033.A0201	36.9877826980864	40.2702435552744	0.230112288470663	0.346354578522853	0.129487585007117	0.314921714376087	20.5663846275502	0.108532342242606	0.560058516526965	0.486122093942749	0.950163760412461	0.0498362395875388	0.0185367485087931	0.000272642202189245	0.0201729078268012
Plaque - Non-industrial	CMC045.B0201	36.6593633639088	43.2578784851512	0.158364362909817	17.4302969757515	0.256561620197984	0.515393697211879	0.178230860049042	0.103305785123967	0.782739987285442	0.657864862410317	0.98227719767659	0.0177228023234099	0.00659844333178314	0.00318979171374772	0.00776813294596567
Plaque - Non-industrial	CMC033.B0201	35.3518320935334	27.5511650637558	0.233161974825968	2.09883083259343	0.159296261201101	0.427525797040895	32.9922329082946	0.100725973124818	0.514821640415737	0.570407455214248	0.971018681552048	0.0289813184479516	0.0103464292066808	0.000708328345927547	0.00808547191671546
Plaque - Non-industrial	CMC036.B0101	34.2512296971871	10.2762975867193	0.16812266229441	1.74143054772762	0.198224624686171	0.324716913460061	51.8557539580878	0.303581493057335	0.4749064917764	0.405736025003843	0.974075528027132	0.0259244719728684	0.00898064160948043	0.000551517236575022	0.00276443326989563
Plaque - Non-industrial	CMC041.A0201	31.6917792177375	63.0259973456164	0.446561011788586	1.32719181825279	0.30135061285034	0.82129752517761	0.198298071668358	0.163947224607698	1.05706924818487	0.966507924115856	0.992594649591536	0.00740535040846358	0.00244750580544188	0.000198309106499759	0.00476852598101501
Plaque - Non-industrial	CMC005.A0202	30.1489387318607	66.6846082479338	0.141998172791592	0.620046884184732	0.202196899411469	0.496108329379103	0.158641350151205	0.145539274357467	0.842782172678277	0.55913993725168	0.968083217055083	0.0319167829449171	0.00972474896689952	0.000297943803629799	0.021388398243489
Plaque - Non-industrial	CMC005.B0101	29.784690489976	11.022897202101	0.148079959012467	0.924093921432231	0.220766183619149	0.188276066029916	47.6013545879795	9.33382762742999	0.407167819788148	0.368846142631616	0.95703366213292	0.0429663378670805	0.0128984366594622	0.000497081766715849	0.00483652233157607
Plaque - Non-industrial	CMC012.B0201	20.8376931550569	7.86838537971171	0.0888989506058657	1.66119560806054	0.0999422985072155	0.171171892470921	68.5883012294007	0.119820324729645	0.273322860558407	0.2912683008981	0.953276332177949	0.0467236678220513	0.00983756968446693	0.000876285929188583	0.00377694016650733
Plaque - Non-industrial	CMC013.B0101	17.3784878824274	10.9245037601104	0.160471247240343	0.501597237103743	0.0899536028785153	0.142032004545024	70.192590414584	0.115494445801085	0.276214871996771	0.218654533312735	0.939350163535295	0.0606498364647054	0.0106414679110827	0.000404259565906393	0.00672660103749036
Plaque - Non-industrial	CMC032.B0101	16.6666666666667	83.3333333333333	0	0	0	0	0	0	0	0	0.973741794310722	0.0262582056892779	0.00447636761487965	0.0001	0.0219818380743983
Plaque - Non-industrial	CMC047.A0201	13.3713372738771	2.14032026553706	0.596570769200224	0.426989571690685	0.0836226841713704	0.103477232089154	82.7562083419467	0.086542470629868	0.206136923969929	0.22879446688787	0.927155018016447	0.0728449819835533	0.00984107604052983	0.000411063717948249	0.00165923241113775
Plaque - Non-industrial	CMC044.A0201	6.58190844528882	8.24088523996924	0.0836839010268241	1.91766182657077	0.0983851268828878	0.12835301035871	82.496777038947	0.120154249785136	0.209492468448908	0.122698692721762	0.955640876195479	0.0443591238045213	0.00301994514050065	0.000950736131953777	0.00375592031701617
Plaque - Non-industrial	CMC014.A0101	2.12014031325751	1.258332556405	0.162863602461309	1.19190518366586	0.288143296662316	0.227542886444154	87.0521979302629	7.26156069364162	0.283190378519485	0.154123158679843	0.966444301814689	0.0335556981853107	0.000811652311540004	0.000500078274908638	0.000522375475270204
Plaque - Non-industrial	CMC037.B0201	0.996973338409359	1.35828817349177	0.132731214146732	0.382380703015127	0.64188620207312	0.0863754739143361	95.8064301260324	0.112748424256832	0.28679906573688	0.195387278923464	0.862350481839548	0.137649518160452	0.00147239308677669	0.000626369776519838	0.00196976444337496
Plaque - Industrial	SRS023938	87.0878812864214	10.126456654813	0.161041393861008	0.488595941134596	0.105572772524471	0.291129794964586	0.11716002804545	0.100422881181814	0.580650248884593	0.941088998169106	0.96818318139747	0.0318168186025303	0.0278120907314833	0.000255475306687333	0.00332232303118809
Plaque - Industrial	SRS015899	86.8836392009592	10.2707240382562	0.138502105020543	0.523136195146294	0.118942647441306	0.267242102384421	0.102519751527928	0.101074818625679	0.59058989209523	1.00362924854326	0.91358583886804	0.0864141611319602	0.075193815296735	0.000552148335113924	0.00897702058737005
Plaque - Industrial	SRS018975	84.3582517953043	12.5753174720023	0.137184781157939	0.693698168713889	0.122943432261402	0.271617610838286	0.0982446677500182	0.106294125821974	0.603846952970525	1.03260099317929	0.945394444392256	0.0546055556077444	0.0461735819180508	0.000478874131723297	0.00696820681274532
Plaque - Industrial	SRS019225	77.1081434681665	19.9252819482872	0.372185783907529	0.394225232359528	0.132020617687954	0.255398314414339	0.12759112069515	0.106091854803249	0.569460454855323	1.00960120482318	0.935913308255771	0.0640866917442294	0.0495218549459559	0.000352675545972027	0.0128709519372888
Plaque - Industrial	SRS023538	75.6222336397825	16.0985845500756	0.181089993303882	6.02471667838838	0.107285292544567	0.267002455243398	0.134554076419977	0.0815957818665746	0.476835220740279	1.00610231163482	0.945357515329056	0.0546424846709435	0.0414309588050727	0.00339277918492624	0.00889860198296396
Plaque - Industrial	SRS012285	75.5150113452639	20.379713355593	0.212736127655597	1.88802691840359	0.141691508253903	0.303667274531523	0.136172996879804	0.10201788594281	0.55791652828958	0.763046059186283	0.940031988163956	0.0599680118360441	0.0453923230109171	0.00123239902263492	0.012323325451825
Plaque - Industrial	SRS018394	75.227032405388	21.1799071584036	0.109085531825407	1.37107435130148	0.124170247738593	0.289061797548251	0.193128949056016	0.0886505718444892	0.54624505752627	0.871643929367861	0.959254202579596	0.0407457974204043	0.0307561590867377	0.000658733637221526	0.00873113408211292
Plaque - Industrial	SRS042984	74.236884309099	23.0464717593275	0.15977547559357	0.530802978911665	0.127239713906503	0.26581625129037	0.125165904733815	0.0952108833505383	0.579468367497419	0.833164356289633	0.962355318437985	0.0376446815620152	0.0280503665455586	0.000299848605745392	0.00877705237430224
Plaque - Industrial	SRS053584	73.4369395520484	22.1255144565527	0.15558497361619	1.78557561817987	0.17841889428357	0.484042140139259	0.113245153107447	0.109362462143763	0.689085201030947	0.92223154889787	0.942741511316251	0.0572584886837493	0.0421590718747201	0.00112264138076653	0.0127718053403323
Plaque - Industrial	SRS024381	72.0889807820442	25.3284144323144	0.407266974697758	0.546378962574259	0.117701755093836	0.239729176912863	0.0903300992613288	0.087494788298599	0.466663104352893	0.627039924449868	0.896200020869157	0.103799979130843	0.0749401472527993	0.00066723068590081	0.0263950349031219
Plaque - Industrial	SRS016331	71.671236376308	24.2280141315516	0.17412330484688	1.44262390598686	0.100059273634662	0.27339823927052	0.132889472038867	0.0698061897809565	0.507019275696353	1.40082983088526	0.963124424331828	0.0368755756681718	0.0265336596327195	0.000632066017511687	0.00903573365704987
Plaque - Industrial	SRS015158	71.0475324668802	25.2318396601252	0.10056041894554	1.69973297495604	0.173173436407464	0.234162630915997	0.111359093973227	0.0815102646608158	0.493366707577262	0.826762345558318	0.914638474689452	0.0853615253105483	0.0607550992312675	0.00155110560047496	0.0216410681445659
Plaque - Industrial	SRS011098	70.6934422555711	24.4585447137395	0.397604689424043	2.50431610353651	0.10041626681055	0.250728330271132	0.0919050902301844	0.0643413715800102	0.546433153297222	0.892268025539777	0.950396179808023	0.0496038201919773	0.0351728426187788	0.00134245590205487	0.012234515763543
Plaque - Industrial	SRS023841	70.2449894196831	20.4538935150349	1.14159332504646	6.07505581169115	0.152988471819773	0.274797227915407	0.13137053558437	0.0756627768239094	0.503032747016101	0.946616169384845	0.982226937670094	0.0177730623299063	0.0125866232961307	0.00117989102212465	0.00373584741589904
Plaque - Industrial	SRS015440	70.2294568825967	27.2818069022498	0.150637237038145	0.432366100034867	0.119421535826819	0.27385334204891	0.103240920061315	0.105818363280598	0.555367418110691	0.74803129875216	0.962031863664568	0.0379681363354323	0.0267692796226599	0.000264188830912719	0.0104601276328226
Plaque - Industrial	SRS017814	68.8490410640986	28.6094886964528	0.180569955763191	0.371989203539322	0.130380187494634	0.343781044305678	0.10179466158228	0.0931152279719277	0.500293874301046	0.819546084490512	0.920757960893259	0.0792420391067406	0.0546699931587858	0.000394839956788711	0.0227759818047181
Plaque - Industrial	SRS018337	68.6515943040575	28.7189824761669	0.245510585674833	0.403650424917507	0.124330632232171	0.218184506173513	0.0685272636718253	0.059499357140347	0.664429684726115	0.845290765239288	0.907950201584089	0.0920497984159106	0.0633042939015397	0.000471621960838565	0.0265402163908602
Plaque - Industrial	SRS015470	68.5595651817371	28.9128575670694	0.138542038595163	0.456984989071987	0.121478956635833	0.284978936007331	0.102582230048036	0.10803222936042	0.562725162646825	0.752252708827929	0.946436210378632	0.0535637896213682	0.0368290858001335	0.000344818368210264	0.0155893459941431
Plaque - Industrial	SRS021477	67.1443927461677	27.5265117882117	0.328890681714034	3.04478894506923	0.140566764576557	0.265987247758389	0.139021225658728	0.0853910252100581	0.564198981953515	0.760250593680137	0.962174615990869	0.0378253840091313	0.0255019307081124	0.00125189838853505	0.0105137742033582
Plaque - Industrial	SRS016043	67.1323574384799	29.698808844217	0.151124385818263	1.11731380864034	0.110539970233848	0.276636628677445	0.0987532875287977	0.0784929356357928	0.498990805113254	0.836981895655365	0.925583212556601	0.0744167874433992	0.0500660234758103	0.000931606845380497	0.0222045623382677
Plaque - Industrial	SRS015044	66.9188478471546	28.4267880232365	0.333439697811492	0.932618041461441	0.0951734067605657	0.204027528556644	1.81091994674135	0.0634119629348757	0.448283754298795	0.766489791043717	0.898632921736653	0.101367078263347	0.0679428780318992	0.00104549583671452	0.0289193113710503
Plaque - Industrial	SRS019980	66.8182975881479	29.182693992309	0.320276303685113	1.48548793760156	0.147377306300563	0.291407505573718	0.16855821795838	0.108833276938066	0.498300558705381	0.978767312780353	0.940886336819099	0.0591136631809015	0.0396066749178385	0.000978302668034523	0.0173544235096677
Plaque - Industrial	SRS024021	66.795018100882	30.5662307444534	0.300563888570508	0.360114906963143	0.0955896909916003	0.248510544992618	0.14943250982739	0.0759734179113335	0.443019710050644	0.965546485357336	0.875961398705916	0.124038601294084	0.0829664206846971	0.000546761363701828	0.0380207043823221
Plaque - Industrial	SRS017445	66.4896584606025	25.3226297088145	0.278780373620067	0.308854653207312	0.161978257633452	0.243744053641814	5.86271544424285	0.115852856085727	0.453832528979395	0.761953663172383	0.95338459130378	0.0466154086962196	0.0310983408125512	0.000243992043624882	0.011905738278066
Plaque - Industrial	SRS014578	66.1545130265058	31.5730214346332	0.11511347499853	0.477654195957832	0.0925257300116992	0.227706216967894	0.0840244343054961	0.0766599397693085	0.454868746419694	0.743912800430601	0.924762968419729	0.0752370315802714	0.0498792674282033	0.00045942031572754	0.0238577423762652
Plaque - Industrial	SRS023595	65.85107515483	30.2400435125273	0.175696142288827	1.74497400788486	0.130430231902805	0.376708989398294	0.111465067867555	0.0957204033854607	0.588009543413676	0.68587694650124	0.973033079878202	0.0269669201217978	0.0178609906578717	0.000570644814521282	0.00825617860538816
Plaque - Industrial	SRS018665	64.5273774676545	33.1660872658732	0.199846463990813	0.459671832383615	0.136185191888805	0.261323280677556	0.0760814614630858	0.0816986325309101	0.487383209651548	0.604345193886021	0.955975354704479	0.0440246452955205	0.0285115597911343	0.000302394615473314	0.0147031081437438
Plaque - Industrial	SRS043755	64.1430374716567	33.4269020885118	0.182007786790507	0.286615187618016	0.15135931181187	0.278823202453956	0.143372527018709	0.0990231447932656	0.486025074608258	0.802834204737008	0.901572085926336	0.098427914073664	0.0632439321978947	0.000382150809927515	0.0330062377190248
Plaque - Industrial	SRS018157	64.111296714961	32.8821445369482	0.185827468922536	0.914378484265042	0.122021486813555	0.2926428571961	0.128282821506492	0.102343006350037	0.553308183638983	0.707754439398107	0.967221393094826	0.0327786069051743	0.0211185631847682	0.000399774344477305	0.0108802441693438
Plaque - Industrial	SRS022149	63.6146307280159	31.4693427304031	0.231350314669957	2.06002367149596	0.153898252802189	0.51835882098515	0.143839543468712	0.105281157690386	0.79094984392236	0.912324936546309	0.973994795872276	0.0260052041277244	0.0166445193456557	0.00063575885131349	0.00828436173628422
Plaque - Industrial	SRS013723	62.997418475934	33.4386640820122	0.213350009474243	1.48300906378458	0.131645021381958	0.320411718008962	0.115900652479793	0.0941347530150466	0.55083193797713	0.654634285932103	0.962862574982479	0.0371374250175212	0.0234996019838633	0.000650845140492186	0.0125203729187744
Plaque - Industrial	SRS024087	62.5985054722201	25.0143280686866	0.289316771555477	9.11954017921108	0.271957765262149	0.648620647849136	0.253772139621519	0.135014493392556	0.829925824690569	0.839018637510884	0.989299409499828	0.0107005905001723	0.00680107664682531	0.00107623317463731	0.00277774651155993
Plaque - Industrial	SRS011255	62.5934049194745	29.9847791187122	0.14602049523202	5.34373129372731	0.135547957676668	0.251697919654216	0.114007852023044	0.0903256364149172	0.471026177773705	0.869458629311443	0.958152356124395	0.0418476438756047	0.0262981070965078	0.00233658778282042	0.0126499556323505
Plaque - Industrial	SRS075410	62.279820017115	33.9727081167128	1.49106066601029	0.397949888200815	0.123595609006506	0.222052504209722	0.0894761541080449	0.0725820550806518	0.482493995969708	0.868260993586499	0.941665457655267	0.0583345423447331	0.0364364663812054	0.000332179423929607	0.0199209976525655
Plaque - Industrial	SRS017511	62.1402224283583	33.2711349646335	0.574722461132641	2.04599130388147	0.15429750736429	0.29155237037758	0.117709452708648	0.104996990721889	0.57444437602668	0.724928144794942	0.918823710368997	0.0811762896310024	0.0505493879790131	0.00176106597397853	0.0271116251718935
Plaque - Industrial	SRS019077	61.9773721155746	35.3384302711577	0.138065347883531	0.313974214594594	0.129937880752786	0.264853835123154	0.113276573134759	0.109314432908521	0.544032331064246	1.07074299780609	0.923531638370427	0.0764683616295735	0.0475013977135493	0.000340133069695894	0.0271274606792297
Plaque - Industrial	SRS064449	61.9382275865162	33.6697726320063	0.186958182944517	1.86361292641826	0.116410470332697	0.286642235755483	0.22229948448237	0.0822157377378667	0.603870884196874	1.02998985960938	0.918502763590723	0.0814972364092773	0.0505852620973311	0.00161901322824876	0.0275439124643992
Plaque - Industrial	SRS019906	61.8190052548705	32.7805944540699	1.25187583919122	2.00153932246285	0.182752530387335	0.305763888772189	0.174686211804721	0.0972159437508718	0.573296788428866	0.813269766261614	0.945210659236546	0.0547893407634537	0.0339765211947604	0.00119683403995274	0.0180636100293388
Plaque - Industrial	SRS015650	61.6494842404275	35.6097558644021	0.137322390241268	0.333292386756826	0.101713207947587	0.212555749879192	0.0809690668530134	0.0909587569192943	0.532608212481186	1.25134012409203	0.85423439756983	0.14576560243017	0.0899759620802381	0.000585891719660895	0.0520138336222576
Plaque - Industrial	SRS065099	61.0278011096892	35.738441963953	0.154649940062798	1.264753153488	0.131144253158548	0.271902378260322	0.103176625687346	0.0877208315585236	0.517723103928256	0.702686640213952	0.921588465022018	0.0784115349779817	0.047961641364299	0.0010918948535899	0.0281282176499058
Plaque - Industrial	SRS018778	60.9000366613712	32.5803495050715	0.230966638152267	4.38042282781376	0.100818770622021	0.28229255774166	0.101429793474276	0.082488085054381	0.430771110839545	0.910424049859465	0.984478691070684	0.0155213089293156	0.00955498534685497	0.000780078960876535	0.00515823549628926
Plaque - Industrial	SRS011152	60.7715932854971	36.3368832333433	0.278424345135467	0.918239250925047	0.124087733219353	0.237352701925604	0.0981779352260038	0.0772306490716113	0.465578372026795	0.692432493629781	0.852143899190574	0.147856100809426	0.0899652022519355	0.00145783433572965	0.0538326929315286
Plaque - Industrial	SRS051930	60.6100434784522	36.5920486667006	0.331258411103631	0.488087582963889	0.137154810821276	0.400338675582358	0.121377607559983	0.102520392506646	0.557104990059105	0.660065384250328	0.939524475626573	0.0604755243734272	0.0367608233485745	0.000395226527333433	0.0222332068934957
Plaque - Industrial	SRS054430	60.3555810212615	31.624839616216	0.145697032663112	5.63112900151271	0.148818315688795	0.338659208286561	0.148929790082569	0.0975400945525808	0.579443898839217	0.92936202089699	0.914004787025498	0.0859952129745017	0.0520126956230262	0.00494341432760868	0.0273009753753394
Plaque - Industrial	SRS063999	60.1193031400415	36.5802125517854	0.251978065058017	1.33131204587379	0.129434408880504	0.327776344790917	0.0929320432106065	0.0888348389007201	0.519413764557879	0.558802796900651	0.9711778797412	0.0288221202587997	0.0174298832990971	0.000483761640349231	0.0106445469502854
Plaque - Industrial	SRS063603	59.7992439777403	28.9234440265702	0.196522490038571	3.70734746354893	0.133260048324808	0.34686099221006	5.56721514161286	0.073485459861424	0.495275161553755	0.757345238539095	0.971321311023416	0.0286786889765839	0.0172529856020211	0.00116342611434378	0.00839648313168141
Plaque - Industrial	SRS017304	59.0521053839954	34.3357742413676	0.219751622059471	0.616777797074674	0.107967031342162	0.259002584649002	4.08016444540272	0.0948475315177164	0.525048835187359	0.708560527403893	0.912948310617816	0.0870516893821839	0.0515129723278671	0.000636989826310872	0.0299940096961516
Plaque - Industrial	SRS019333	59.026724206705	38.3529493588113	0.0911649130319459	0.815847557537197	0.103506610308522	0.220923199867992	0.08652825328163	0.0747320453874441	0.433254941963339	0.794368913105587	0.856260017233317	0.143739982766683	0.084957736079472	0.00127287512815609	0.0552367960580417
Plaque - Industrial	SRS051244	58.8743497940305	34.5271891171243	0.159550243869192	1.23261599405998	0.115351211910606	0.261476516166209	3.56235936084895	0.082305206707926	0.517479787720724	0.667322767561628	0.95512802984723	0.0448719701527705	0.0265217552781014	0.000653176014017376	0.0155951849911705
